mode,batch,group,layer,forwards,mean_query_tokens,mean_active_experts,mean_expert_coverage
delayed,1,21,16,17,19.235294117647058,40.1764705882353,0.15693933823529413
delayed,1,21,17,17,19.235294117647058,41.411764705882355,0.16176470588235295
delayed,1,21,18,17,19.235294117647058,36.588235294117645,0.14292279411764705
delayed,1,21,19,17,19.235294117647058,44.64705882352941,0.17440257352941177
delayed,1,22,1,10,24.3,51.8,0.20234375
delayed,1,22,2,10,24.3,49.9,0.194921875
delayed,1,22,3,10,24.3,51.4,0.20078125
delayed,1,22,4,10,24.3,46.6,0.18203125
delayed,1,22,5,10,24.3,47.5,0.185546875
delayed,1,22,6,10,24.3,44.2,0.17265625
delayed,1,22,7,10,24.3,53.0,0.20703125
delayed,1,22,8,10,24.3,53.3,0.208203125
delayed,1,22,9,10,24.3,62.1,0.242578125
delayed,1,22,10,10,24.3,46.9,0.183203125
delayed,1,22,11,10,24.3,51.6,0.2015625
delayed,1,22,12,10,24.3,52.2,0.20390625
delayed,1,22,13,10,24.3,55.5,0.216796875
delayed,1,22,14,10,24.3,55.9,0.218359375
delayed,1,22,15,10,24.3,57.3,0.223828125
delayed,1,22,16,10,24.3,49.7,0.194140625
delayed,1,22,17,10,24.3,52.4,0.2046875
delayed,1,22,18,10,24.3,46.6,0.18203125
delayed,1,22,19,10,24.3,53.4,0.20859375
delayed,1,23,1,17,20.176470588235293,45.470588235294116,0.17761948529411764
delayed,1,23,2,17,20.176470588235293,46.470588235294116,0.18152573529411764
delayed,1,23,3,17,20.176470588235293,45.88235294117647,0.1792279411764706
delayed,1,23,4,17,20.176470588235293,44.23529411764706,0.17279411764705882
delayed,1,23,5,17,20.176470588235293,37.1764705882353,0.14522058823529413
delayed,1,23,6,17,20.176470588235293,37.470588235294116,0.14636948529411764
delayed,1,23,7,17,20.176470588235293,46.23529411764706,0.18060661764705882
delayed,1,23,8,17,20.176470588235293,39.470588235294116,0.15418198529411764
delayed,1,23,9,17,20.176470588235293,43.588235294117645,0.17026654411764705
delayed,1,23,10,17,20.176470588235293,38.1764705882353,0.14912683823529413
delayed,1,23,11,17,20.176470588235293,42.705882352941174,0.16681985294117646
delayed,1,23,12,17,20.176470588235293,45.470588235294116,0.17761948529411764
delayed,1,23,13,17,20.176470588235293,47.588235294117645,0.18589154411764705
delayed,1,23,14,17,20.176470588235293,46.64705882352941,0.18221507352941177
delayed,1,23,15,17,20.176470588235293,44.470588235294116,0.17371323529411764
delayed,1,23,16,17,20.176470588235293,42.411764705882355,0.16567095588235295
delayed,1,23,17,17,20.176470588235293,40.8235294117647,0.15946691176470587
delayed,1,23,18,17,20.176470588235293,41.0,0.16015625
delayed,1,23,19,17,20.176470588235293,42.0,0.1640625
delayed,1,24,1,15,21.0,49.53333333333333,0.19348958333333333
delayed,1,24,2,15,21.0,47.13333333333333,0.18411458333333333
delayed,1,24,3,15,21.0,45.53333333333333,0.17786458333333333
delayed,1,24,4,15,21.0,42.2,0.16484375
delayed,1,24,5,15,21.0,41.46666666666667,0.16197916666666667
delayed,1,24,6,15,21.0,43.13333333333333,0.16848958333333333
delayed,1,24,7,15,21.0,53.733333333333334,0.20989583333333334
delayed,1,24,8,15,21.0,46.8,0.1828125
delayed,1,24,9,15,21.0,49.333333333333336,0.19270833333333334
delayed,1,24,10,15,21.0,41.4,0.16171875
delayed,1,24,11,15,21.0,42.53333333333333,0.16614583333333333
delayed,1,24,12,15,21.0,45.666666666666664,0.17838541666666666
delayed,1,24,13,15,21.0,46.4,0.18125
delayed,1,24,14,15,21.0,51.93333333333333,0.20286458333333332
delayed,1,24,15,15,21.0,49.733333333333334,0.19427083333333334
delayed,1,24,16,15,21.0,43.46666666666667,0.16979166666666667
delayed,1,24,17,15,21.0,44.2,0.17265625
delayed,1,24,18,15,21.0,41.53333333333333,0.16223958333333333
delayed,1,24,19,15,21.0,46.06666666666667,0.17994791666666668
delayed,1,25,1,13,18.615384615384617,59.61538461538461,0.23287259615384615
delayed,1,25,2,13,18.615384615384617,60.53846153846154,0.2364783653846154
delayed,1,25,3,13,18.615384615384617,56.0,0.21875
delayed,1,25,4,13,18.615384615384617,50.84615384615385,0.19861778846153846
delayed,1,25,5,13,18.615384615384617,43.53846153846154,0.1700721153846154
delayed,1,25,6,13,18.615384615384617,40.30769230769231,0.15745192307692307
delayed,1,25,7,13,18.615384615384617,53.30769230769231,0.20823317307692307
delayed,1,25,8,13,18.615384615384617,46.84615384615385,0.18299278846153846
delayed,1,25,9,13,18.615384615384617,57.46153846153846,0.2244591346153846
delayed,1,25,10,13,18.615384615384617,45.07692307692308,0.17608173076923078
delayed,1,25,11,13,18.615384615384617,44.76923076923077,0.17487980769230768
delayed,1,25,12,13,18.615384615384617,55.92307692307692,0.21844951923076922
delayed,1,25,13,13,18.615384615384617,49.53846153846154,0.1935096153846154
delayed,1,25,14,13,18.615384615384617,54.07692307692308,0.21123798076923078
delayed,1,25,15,13,18.615384615384617,47.07692307692308,0.18389423076923078
delayed,1,25,16,13,18.615384615384617,47.46153846153846,0.1853966346153846
delayed,1,25,17,13,18.615384615384617,46.46153846153846,0.1814903846153846
delayed,1,25,18,13,18.615384615384617,47.53846153846154,0.1856971153846154
delayed,1,25,19,13,18.615384615384617,54.84615384615385,0.21424278846153846
delayed,1,26,1,22,16.772727272727273,41.59090909090909,0.16246448863636365
delayed,1,26,2,22,16.772727272727273,40.72727272727273,0.1590909090909091
delayed,1,26,3,22,16.772727272727273,43.81818181818182,0.17116477272727273
delayed,1,26,4,22,16.772727272727273,38.95454545454545,0.15216619318181818
delayed,1,26,5,22,16.772727272727273,33.40909090909091,0.13050426136363635
delayed,1,26,6,22,16.772727272727273,36.0,0.140625
delayed,1,26,7,22,16.772727272727273,43.77272727272727,0.1709872159090909
delayed,1,26,8,22,16.772727272727273,37.04545454545455,0.14470880681818182
delayed,1,26,9,22,16.772727272727273,40.54545454545455,0.15838068181818182
delayed,1,26,10,22,16.772727272727273,39.54545454545455,0.15447443181818182
delayed,1,26,11,22,16.772727272727273,39.13636363636363,0.15287642045454544
delayed,1,26,12,22,16.772727272727273,45.54545454545455,0.17791193181818182
delayed,1,26,13,22,16.772727272727273,41.86363636363637,0.16352982954545456
delayed,1,26,14,22,16.772727272727273,43.86363636363637,0.17134232954545456
delayed,1,26,15,22,16.772727272727273,42.5,0.166015625
delayed,1,26,16,22,16.772727272727273,37.68181818181818,0.14719460227272727
delayed,1,26,17,22,16.772727272727273,38.09090909090909,0.14879261363636365
delayed,1,26,18,22,16.772727272727273,36.36363636363637,0.14204545454545456
delayed,1,26,19,22,16.772727272727273,41.27272727272727,0.1612215909090909
delayed,1,27,1,22,18.227272727272727,44.63636363636363,0.17436079545454544
delayed,1,27,2,22,18.227272727272727,45.36363636363637,0.17720170454545456
delayed,1,27,3,22,18.227272727272727,46.27272727272727,0.1807528409090909
delayed,1,27,4,22,18.227272727272727,40.77272727272727,0.1592684659090909
delayed,1,27,5,22,18.227272727272727,37.27272727272727,0.1455965909090909
delayed,1,27,6,22,18.227272727272727,36.68181818181818,0.14328835227272727
delayed,1,27,7,22,18.227272727272727,46.5,0.181640625
delayed,1,27,8,22,18.227272727272727,37.86363636363637,0.14790482954545456
delayed,1,27,9,22,18.227272727272727,44.81818181818182,0.17507102272727273
delayed,1,27,10,22,18.227272727272727,38.72727272727273,0.1512784090909091
delayed,1,27,11,22,18.227272727272727,40.22727272727273,0.1571377840909091
delayed,1,27,12,22,18.227272727272727,41.54545454545455,0.16228693181818182
delayed,1,27,13,22,18.227272727272727,42.40909090909091,0.16566051136363635
delayed,1,27,14,22,18.227272727272727,47.09090909090909,0.18394886363636365
delayed,1,27,15,22,18.227272727272727,46.95454545454545,0.18341619318181818
delayed,1,27,16,22,18.227272727272727,36.90909090909091,0.14417613636363635
delayed,1,27,17,22,18.227272727272727,44.36363636363637,0.17329545454545456
delayed,1,27,18,22,18.227272727272727,39.86363636363637,0.15571732954545456
delayed,1,27,19,22,18.227272727272727,37.04545454545455,0.14470880681818182
delayed,1,28,1,16,21.3125,46.25,0.1806640625
delayed,1,28,2,16,21.3125,45.9375,0.179443359375
delayed,1,28,3,16,21.3125,46.625,0.18212890625
delayed,1,28,4,16,21.3125,40.4375,0.157958984375
delayed,1,28,5,16,21.3125,36.3125,0.141845703125
delayed,1,28,6,16,21.3125,39.375,0.15380859375
delayed,1,28,7,16,21.3125,46.625,0.18212890625
delayed,1,28,8,16,21.3125,42.9375,0.167724609375
delayed,1,28,9,16,21.3125,48.375,0.18896484375
delayed,1,28,10,16,21.3125,44.9375,0.175537109375
delayed,1,28,11,16,21.3125,41.9375,0.163818359375
delayed,1,28,12,16,21.3125,51.4375,0.200927734375
delayed,1,28,13,16,21.3125,46.1875,0.180419921875
delayed,1,28,14,16,21.3125,46.3125,0.180908203125
delayed,1,28,15,16,21.3125,46.1875,0.180419921875
delayed,1,28,16,16,21.3125,39.3125,0.153564453125
delayed,1,28,17,16,21.3125,45.125,0.17626953125
delayed,1,28,18,16,21.3125,39.5,0.154296875
delayed,1,28,19,16,21.3125,42.8125,0.167236328125
delayed,1,29,1,14,20.0,52.142857142857146,0.20368303571428573
delayed,1,29,2,14,20.0,54.5,0.212890625
delayed,1,29,3,14,20.0,54.142857142857146,0.21149553571428573
delayed,1,29,4,14,20.0,48.785714285714285,0.19056919642857142
delayed,1,29,5,14,20.0,42.142857142857146,0.16462053571428573
delayed,1,29,6,14,20.0,39.214285714285715,0.15318080357142858
delayed,1,29,7,14,20.0,50.07142857142857,0.19559151785714285
delayed,1,29,8,14,20.0,42.5,0.166015625
delayed,1,29,9,14,20.0,52.214285714285715,0.20396205357142858
delayed,1,29,10,14,20.0,42.214285714285715,0.16489955357142858
delayed,1,29,11,14,20.0,41.214285714285715,0.16099330357142858
delayed,1,29,12,14,20.0,50.285714285714285,0.19642857142857142
delayed,1,29,13,14,20.0,46.285714285714285,0.18080357142857142
delayed,1,29,14,14,20.0,50.142857142857146,0.19587053571428573
delayed,1,29,15,14,20.0,50.357142857142854,0.19670758928571427
delayed,1,29,16,14,20.0,43.5,0.169921875
delayed,1,29,17,14,20.0,46.07142857142857,0.17996651785714285
delayed,1,29,18,14,20.0,40.857142857142854,0.15959821428571427
delayed,1,29,19,14,20.0,48.642857142857146,0.19001116071428573
delayed,1,30,1,12,22.0,47.583333333333336,0.18587239583333334
delayed,1,30,2,12,22.0,48.833333333333336,0.19075520833333334
delayed,1,30,3,12,22.0,49.75,0.1943359375
delayed,1,30,4,12,22.0,45.75,0.1787109375
delayed,1,30,5,12,22.0,39.25,0.1533203125
delayed,1,30,6,12,22.0,39.916666666666664,0.15592447916666666
delayed,1,30,7,12,22.0,55.0,0.21484375
delayed,1,30,8,12,22.0,41.583333333333336,0.16243489583333334
delayed,1,30,9,12,22.0,49.75,0.1943359375
delayed,1,30,10,12,22.0,44.333333333333336,0.17317708333333334
delayed,1,30,11,12,22.0,42.916666666666664,0.16764322916666666
delayed,1,30,12,12,22.0,49.583333333333336,0.19368489583333334
delayed,1,30,13,12,22.0,43.416666666666664,0.16959635416666666
delayed,1,30,14,12,22.0,48.166666666666664,0.18815104166666666
delayed,1,30,15,12,22.0,51.5,0.201171875
delayed,1,30,16,12,22.0,41.583333333333336,0.16243489583333334
delayed,1,30,17,12,22.0,47.666666666666664,0.18619791666666666
delayed,1,30,18,12,22.0,37.833333333333336,0.14778645833333334
delayed,1,30,19,12,22.0,50.5,0.197265625
delayed,1,31,1,19,20.736842105263158,44.36842105263158,0.17331414473684212
delayed,1,31,2,19,20.736842105263158,43.94736842105263,0.17166940789473684
delayed,1,31,3,19,20.736842105263158,47.31578947368421,0.18482730263157895
delayed,1,31,4,19,20.736842105263158,44.10526315789474,0.17228618421052633
delayed,1,31,5,19,20.736842105263158,41.89473684210526,0.16365131578947367
delayed,1,31,6,19,20.736842105263158,41.68421052631579,0.16282894736842105
delayed,1,31,7,19,20.736842105263158,53.421052631578945,0.20867598684210525
delayed,1,31,8,19,20.736842105263158,41.89473684210526,0.16365131578947367
delayed,1,31,9,19,20.736842105263158,48.0,0.1875
delayed,1,31,10,19,20.736842105263158,41.526315789473685,0.16221217105263158
delayed,1,31,11,19,20.736842105263158,46.473684210526315,0.18153782894736842
delayed,1,31,12,19,20.736842105263158,49.73684210526316,0.1942845394736842
delayed,1,31,13,19,20.736842105263158,48.89473684210526,0.19099506578947367
delayed,1,31,14,19,20.736842105263158,44.578947368421055,0.17413651315789475
delayed,1,31,15,19,20.736842105263158,47.68421052631579,0.18626644736842105
delayed,1,31,16,19,20.736842105263158,48.05263157894737,0.18770559210526316
delayed,1,31,17,19,20.736842105263158,44.578947368421055,0.17413651315789475
delayed,1,31,18,19,20.736842105263158,38.1578947368421,0.14905427631578946
delayed,1,31,19,19,20.736842105263158,43.421052631578945,0.16961348684210525
delayed,2,0,1,13,40.46153846153846,78.76923076923077,0.3076923076923077
delayed,2,0,2,13,40.46153846153846,80.61538461538461,0.31490384615384615
delayed,2,0,3,13,40.46153846153846,76.92307692307692,0.3004807692307692
delayed,2,0,4,13,40.46153846153846,72.61538461538461,0.28365384615384615
delayed,2,0,5,13,40.46153846153846,63.38461538461539,0.24759615384615385
delayed,2,0,6,13,40.46153846153846,63.92307692307692,0.24969951923076922
delayed,2,0,7,13,40.46153846153846,82.07692307692308,0.3206129807692308
delayed,2,0,8,13,40.46153846153846,71.92307692307692,0.2809495192307692
delayed,2,0,9,13,40.46153846153846,80.84615384615384,0.31580528846153844
delayed,2,0,10,13,40.46153846153846,65.61538461538461,0.25631009615384615
delayed,2,0,11,13,40.46153846153846,66.38461538461539,0.25931490384615385
delayed,2,0,12,13,40.46153846153846,72.3076923076923,0.2824519230769231
delayed,2,0,13,13,40.46153846153846,72.23076923076923,0.2821514423076923
delayed,2,0,14,13,40.46153846153846,80.38461538461539,0.31400240384615385
delayed,2,0,15,13,40.46153846153846,79.92307692307692,0.3121995192307692
delayed,2,0,16,13,40.46153846153846,72.61538461538461,0.28365384615384615
delayed,2,0,17,13,40.46153846153846,71.15384615384616,0.27794471153846156
delayed,2,0,18,13,40.46153846153846,64.46153846153847,0.25180288461538464
delayed,2,0,19,13,40.46153846153846,80.38461538461539,0.31400240384615385
delayed,2,1,1,10,50.0,82.2,0.32109375
delayed,2,1,2,10,50.0,86.9,0.339453125
delayed,2,1,3,10,50.0,79.9,0.312109375
delayed,2,1,4,10,50.0,76.1,0.297265625
delayed,2,1,5,10,50.0,74.2,0.28984375
delayed,2,1,6,10,50.0,70.9,0.276953125
delayed,2,1,7,10,50.0,87.8,0.34296875
delayed,2,1,8,10,50.0,70.8,0.2765625
delayed,2,1,9,10,50.0,78.9,0.308203125
delayed,2,1,10,10,50.0,77.2,0.3015625
delayed,2,1,11,10,50.0,72.1,0.281640625
delayed,2,1,12,10,50.0,84.3,0.329296875
delayed,2,1,13,10,50.0,82.9,0.323828125
delayed,2,1,14,10,50.0,85.3,0.333203125
delayed,2,1,15,10,50.0,82.8,0.3234375
delayed,2,1,16,10,50.0,73.4,0.28671875
delayed,2,1,17,10,50.0,77.1,0.301171875
delayed,2,1,18,10,50.0,66.1,0.258203125
delayed,2,1,19,10,50.0,79.2,0.309375
delayed,2,2,1,15,44.0,70.26666666666667,0.27447916666666666
delayed,2,2,2,15,44.0,72.06666666666666,0.28151041666666665
delayed,2,2,3,15,44.0,69.26666666666667,0.27057291666666666
delayed,2,2,4,15,44.0,68.66666666666667,0.2682291666666667
delayed,2,2,5,15,44.0,57.93333333333333,0.22630208333333332
delayed,2,2,6,15,44.0,62.06666666666667,0.24244791666666668
delayed,2,2,7,15,44.0,78.8,0.3078125
delayed,2,2,8,15,44.0,61.6,0.240625
delayed,2,2,9,15,44.0,70.2,0.27421875
delayed,2,2,10,15,44.0,60.46666666666667,0.23619791666666667
delayed,2,2,11,15,44.0,60.8,0.2375
delayed,2,2,12,15,44.0,70.8,0.2765625
delayed,2,2,13,15,44.0,68.8,0.26875
delayed,2,2,14,15,44.0,72.4,0.2828125
delayed,2,2,15,15,44.0,74.33333333333333,0.2903645833333333
delayed,2,2,16,15,44.0,66.53333333333333,0.2598958333333333
delayed,2,2,17,15,44.0,65.93333333333334,0.25755208333333335
delayed,2,2,18,15,44.0,62.2,0.24296875
delayed,2,2,19,15,44.0,71.26666666666667,0.27838541666666666
delayed,2,3,1,15,42.266666666666666,82.66666666666667,0.3229166666666667
delayed,2,3,2,15,42.266666666666666,84.8,0.33125
delayed,2,3,3,15,42.266666666666666,80.66666666666667,0.3151041666666667
delayed,2,3,4,15,42.266666666666666,68.46666666666667,0.2674479166666667
delayed,2,3,5,15,42.266666666666666,55.86666666666667,0.21822916666666667
delayed,2,3,6,15,42.266666666666666,64.33333333333333,0.2513020833333333
delayed,2,3,7,15,42.266666666666666,78.06666666666666,0.30494791666666665
delayed,2,3,8,15,42.266666666666666,65.33333333333333,0.2552083333333333
delayed,2,3,9,15,42.266666666666666,77.86666666666666,0.30416666666666664
delayed,2,3,10,15,42.266666666666666,68.73333333333333,0.26848958333333334
delayed,2,3,11,15,42.266666666666666,68.13333333333334,0.26614583333333336
delayed,2,3,12,15,42.266666666666666,82.26666666666667,0.32135416666666666
delayed,2,3,13,15,42.266666666666666,73.8,0.28828125
delayed,2,3,14,15,42.266666666666666,80.93333333333334,0.31614583333333335
delayed,2,3,15,15,42.266666666666666,79.13333333333334,0.30911458333333336
delayed,2,3,16,15,42.266666666666666,71.06666666666666,0.27760416666666665
delayed,2,3,17,15,42.266666666666666,71.33333333333333,0.2786458333333333
delayed,2,3,18,15,42.266666666666666,62.46666666666667,0.24401041666666667
delayed,2,3,19,15,42.266666666666666,76.13333333333334,0.29739583333333336
delayed,2,4,1,17,39.8235294117647,68.88235294117646,0.26907169117647056
delayed,2,4,2,17,39.8235294117647,72.0,0.28125
delayed,2,4,3,17,39.8235294117647,70.76470588235294,0.2764246323529412
delayed,2,4,4,17,39.8235294117647,64.23529411764706,0.2509191176470588
delayed,2,4,5,17,39.8235294117647,61.94117647058823,0.24195772058823528
delayed,2,4,6,17,39.8235294117647,58.88235294117647,0.2300091911764706
delayed,2,4,7,17,39.8235294117647,78.88235294117646,0.30813419117647056
delayed,2,4,8,17,39.8235294117647,67.82352941176471,0.2649356617647059
delayed,2,4,9,17,39.8235294117647,72.52941176470588,0.28331801470588236
delayed,2,4,10,17,39.8235294117647,64.0,0.25
delayed,2,4,11,17,39.8235294117647,64.3529411764706,0.25137867647058826
delayed,2,4,12,17,39.8235294117647,71.3529411764706,0.27872242647058826
delayed,2,4,13,17,39.8235294117647,71.23529411764706,0.2782628676470588
delayed,2,4,14,17,39.8235294117647,75.70588235294117,0.29572610294117646
delayed,2,4,15,17,39.8235294117647,73.94117647058823,0.2888327205882353
delayed,2,4,16,17,39.8235294117647,66.0,0.2578125
delayed,2,4,17,17,39.8235294117647,67.41176470588235,0.2633272058823529
